confidence,predicted label,ground truth,correct
0.9,500,4500,False
0.9,20,20,True
0.9,35,140,False
0.9,140,310,False
0.9,80,25,False
0.8,250,280,False
0.9,400,700,False
0.95,600,3200,False
0.9,80,680,False
0.95,85,85,True
0.95,30,180,False
0.9,12,4,False
0.8,170,180,False
0.9,4,16,False
0.9,310,190,False
0.9,80,80,True
0.95,30,24,False
0.95,20,1600,False
0.9,1,5,False
0.95,57,605,False
0.9,100,450,False
0.9,40,4,False
0.9,54,90,False
0.95,18,32,False
0.8,24,4,False
0.9,6,1200,False
0.95,38,35,False
0.9,3,240,False
0.8,5,8,False
0.9,4,1350,False
0.95,45,273,False
0.8,80,56000,False
0.9,10,2,False
0.95,36,4,False
0.8,35,24,False
0.9,5,125,False
0.9,45,64,False
0.9,3,11,False
0.8,12,20,False
0.8,3600,9400,False
0.95,150,640,False
0.95,300,320,False
0.8,40,18,False
0.95,18,4914,False
0.9,40,19200,False
0.9,300,19200,False
0.9,2900,11000,False
0.9,14,4,False
0.9,30,2,False
0.9,3,3,True
0.9,5,55,False
0.95,20,17,False
0.9,196,104,False
0.95,3,54,False
0.9,12,12,True
0.9,40,3,False
0.9,5,10,False
0.9,30,12,False
0.95,100,570,False
0.9,25,15600,False
0.9,100,550,False
0.8,8,6,False
0.8,20,220,False
0.9,4000,8,False
0.8,12000,1152,False
0.95,30,6,False
0.9,30,5,False
0.9,40,36,False
0.9,15,40,False
0.8,24,4,False
0.9,3000,4104,False
0.9,10,108,False
0.8,10,150,False
0.9,700,690,False
0.8,30,22,False
0.9,15,216,False
0.95,22,110,False
0.95,40,1,False
0.9,4,20,False
0.8,210,600,False
0.8,200,13,False
0.8,16,32,False
0.9,2000,1900,False
0.8,25,34,False
0.9,2000,2000,True
0.8,108,95,False
0.95,100,150,False
0.9,40,65,False
0.8,300,120,False
0.9,8,20,False
0.8,16,25,False
0.9,540,18,False
0.85,72,54,False
0.9,75,65,False
0.9,30,56,False
0.9,90,130,False
0.8,3,14,False
0.9,28,10,False
0.9,500,10,False
0.9,120,16,False
0.95,30,230,False
0.9,66,56,False
0.9,30,3,False
0.95,40,980,False
0.8,340,310,False
0.95,15,36,False
0.9,2,4,False
0.9,120,120,True
0.8,25,50,False
0.9,60,140,False
0.9,100,225,False
0.95,37,90,False
0.9,150,150,True
0.9,100,62,False
0.9,16,75,False
0.9,12,2,False
0.95,24,71,False
0.9,20,25,False
0.9,8,4,False
0.8,400,150,False
0.9,16,4,False
0.9,38,38,True
0.9,100,1000,False
0.95,250,625,False
0.9,3,57600,False
0.9,6,2,False
0.9,4,9,False
0.9,30,30,True
0.9,50,75,False
0.95,230,350,False
0.9,63,69,False
0.95,60,6,False
0.95,7,6,False
0.85,10,2,False
0.95,500,1800,False
0.9,120,200,False
0.95,4275,7060,False
0.9,8,46,False
0.9,2,24,False
0.8,5,475,False
0.9,21,20,False
0.95,80,62,False
0.8,560,384,False
0.9,24,22,False
0.9,15,55,False
0.9,3,12,False
0.95,6,40,False
0.9,6,6,True
0.9,9,22,False
0.95,5,413,False
0.95,75,40,False
0.9,30,84,False
0.8,100,160,False
0.9,31,183,False
0.9,2500,250,False
0.9,1,1,True
0.8,180,240,False
0.8,12,42,False
0.9,184,16,False
0.9,3,9,False
0.95,39,58,False
0.9,50,16,False
0.8,30,10,False
0.95,27,48,False
0.9,12,22,False
0.95,20,5,False
0.8,1600,1125,False
0.9,20,600,False
0.95,36,50,False
0.9,80,80,True
0.9,3,30,False
0.8,1750,1350,False
0.95,30,240,False
0.8,20,48,False
0.95,20,8,False
0.95,24,6,False
0.9,80,100,False
0.95,1250,1250,True
0.8,5,4,False
0.9,90,75,False
0.87,24,12,False
0.8,6,3,False
0.9,50,14,False
0.8,10,11,False
0.9,7,15,False
0.95,40,490,False
0.9,107,2,False
0.8,5,2,False
0.85,45,20,False
0.95,1,2,False
0.9,0,2,False
0.9,50,75,False
0.9,36,3564,False
0.8,10,17,False
0.95,260,260,True
0.95,375,3000,False
0.9,1,5,False
0.8,40,150,False
0.9,33,24,False
0.9,240,32,False
0.9,2,2,True
0.9,14,32,False
0.9,4,315,False
0.95,16,6,False
0.9,21,16,False
0.8,200,300,False
0.9,100,50,False
0.9,20,110,False
0.8,60,130,False
0.95,10,94,False
0.9,11430,9,False
0.95,149,92,False
0.95,4320,1440,False
0.8,2,90,False
0.8,3500,4200,False
0.9,3,14,False
0.9,40,50,False
0.8,60,63,False
0.9,90,140,False
0.8,14,39,False
0.8,75,60,False
0.8,4,1,False
0.9,400,1200,False
0.8,50,80,False
0.9,58,65,False
0.95,10741,6284,False
0.9,140,800,False
0.9,61,2,False
0.95,7,650,False
0.95,150,525,False
0.8,240,45,False
0.8,50,310,False
0.95,150,2412,False
0.9,40,144,False
0.9,140,1600,False
0.95,200,230,False
0.9,16,60,False
0.9,50,220,False
0.8,10,100,False
0.87,135,10,False
0.95,36,78,False
0.95,2560,5120,False
0.95,4,28,False
0.95,2,44,False
0.9,1000,35,False
0.95,80,384,False
0.9,32,52,False
0.9,5,50,False
0.95,650,975,False
0.8,450,1500,False
0.95,36,24,False
0.8,12,180,False
0.8,4800,14400,False
0.9,12,3,False
0.9,80,96,False
0.95,3,3,True
0.9,620,12,False
0.8,25,63,False
0.9,10,58,False
0.8,75,60,False
0.9,33,43,False
0.9,1350,810,False
0.95,55,5,False
0.8,3,1,False
0.95,84,7,False
0.9,10,45,False
0.95,58,67,False
0.95,100,148,False
0.9,24,10,False
0.95,30,180,False
0.9,40,130,False
0.8,420,1800,False
0.9,39,29,False
0.9,20,14,False
0.95,18,18,True
0.9,40,68,False
0.8,40,4,False
0.9,400,750,False
0.9,1500,2,False
0.9,540,45,False
0.8,40,20,False
0.8,90,45,False
0.9,6000,12000,False
0.8,5,26,False
0.9,45,8,False
0.8,35,80,False
0.9,200,320,False
0.8,550,225,False
0.9,500,15890,False
0.9,3,2,False
0.9,1,3,False
0.9,110,1500,False
0.8,40,11,False
0.9,12,36,False
0.9,120,46,False
0.9,100,190,False
0.8,20,19,False
0.9,1236,47,False
0.9,300,260,False
0.9,8,14,False
0.9,244,304,False
0.9,830,1980,False
0.9,40,60,False
0.9,1605,1670,False
0.9,24,12,False
0.95,100,97,False
0.95,23,30,False
0.95,400,12,False
0.9,380,180,False
0.95,20,9,False
0.9,1200,3760,False
0.9,80,17,False
0.95,103,144,False
0.9,240,4,False
0.9,40,50,False
0.95,35,50,False
0.8,200,134,False
0.95,5,1050,False
0.8,15,30,False
0.9,150,3450,False
0.95,51,204,False
0.9,21,63,False
0.95,2500,15000,False
0.8,350,1800,False
0.9,150,2700,False
0.95,6,8,False
0.9,20,10,False
0.95,100,6,False
0.95,26,2,False
0.95,18,51,False
0.95,200,190,False
0.95,5,25,False
0.9,70,70,True
0.95,6,40,False
0.85,450,250,False
0.9,4,96,False
0.95,48,27,False
0.9,6,24,False
0.8,35,20,False
0.95,60,480,False
0.9,360,7,False
0.9,63,77,False
0.95,4,44,False
0.95,6,2,False
0.9,100,2000,False
0.9,1,30,False
0.95,74,118,False
0.9,30,112,False
0.9,100,75,False
0.9,3180,852,False
0.9,13,10,False
0.9,10,40,False
0.9,1,800,False
0.9,16,200,False
0.95,9,4,False
0.9,45,159,False
0.9,8,31840,False
0.9,10,16,False
0.85,2,7,False
0.9,6,216,False
0.95,250,1940,False
0.9,74,114,False
0.95,192,371,False
0.9,110,1020,False
0.9,250,190,False
0.9,54,7,False
0.8,3,6,False
0.95,12,33,False
0.9,32,28,False
0.8,4000,11200,False
0.85,80,12,False
0.95,58,127,False
0.9,14,14,True
0.9,30,77,False
0.95,3,9,False
0.85,3,135,False
0.9,290,2700,False
0.9,3,17,False
0.95,255,19,False
0.9,167,225,False
0.8,175,210,False
0.9,140,396,False
0.9,4,16,False
0.95,10,10,True
0.95,58,10,False
0.9,4,4,True
0.9,80,53,False
0.95,1,3,False
0.95,60,70,False
0.9,10,17,False
0.95,280,280,True
0.9,7,7,True
0.9,8000,92000,False
0.8,240,260,False
0.9,21,14,False
0.95,3,179,False
0.9,10,3,False
0.95,2,5,False
0.9,70,145,False
0.9,1000,5,False
0.9,80,4,False
0.95,16,15,False
0.9,750,50,False
0.9,9,69,False
0.9,12,270,False
0.9,35,21,False
0.9,900,4500,False
0.9,100,41,False
0.9,20,40,False
0.95,15,16,False
0.9,2,8,False
0.95,23,184,False
0.9,36,50,False
0.9,1650,2888,False
0.95,24,73,False
0.9,160,320,False
0.8,16000,14000,False
0.8,20,23,False
0.95,300,7,False
0.9,5,15,False
0.9,380,299,False
0.9,30,30,True
0.95,24,6,False
0.8,200,650,False
0.8,36,13,False
0.9,40000,12,False
0.9,30,75,False
0.95,400,2000,False
0.9,160,52,False
0.8,60,36,False
0.85,80,35,False
0.95,1,6,False
0.9,50,7,False
0.95,54,54,True
0.9,3,96,False
0.9,96,6,False
0.9,3,80,False
0.9,2009,129,False
0.8,20,50,False
0.95,20,212,False
0.9,69,7,False
0.9,2,1,False
0.95,865,27,False
0.9,32,2,False
0.9,3,4,False
0.8,80,80,True
0.9,400,20,False
0.9,2355,2215,False
0.9,6,12,False
0.9,6,38,False
0.8,30,50,False
0.9,50,260,False
0.8,40,70,False
0.95,34,3,False
0.85,3,17,False
0.95,30,3,False
0.9,105,36,False
0.9,11,10,False
0.9,10,23,False
0.8,7,2,False
0.9,96000,100,False
0.8,200,120,False
0.8,25,10,False
0.9,63,72600,False
0.95,15,39,False
0.9,20000,25000,False
0.95,45,22,False
0.9,10,32,False
0.95,4,1172,False
0.9,35,300,False
0.9,36,18,False
0.8,20000,2,False
0.9,173,83,False
0.9,5,5,True
0.8,40,360,False
0.9,46,20,False
0.9,2,6,False
0.95,4,40,False
0.8,12000,8000,False
0.9,60,15,False
0.9,8,4,False
0.9,8,12,False
0.95,3,6,False
0.9,1080,120,False
0.9,30,30,True
0.95,98,28,False
0.9,70,36,False
0.8,40,10,False
0.95,33,45,False
0.9,750,250,False
0.9,43,51700,False
0.9,53,111,False
0.9,48,11,False
0.9,1200,1900,False
0.95,150,153,False
0.9,30,25,False
0.8,53000,47,False
0.95,48,72,False
0.9,100,200,False
0.8,405,450,False
0.9,40,36,False
0.8,20,10,False
0.95,40,4,False
0.95,28,14,False
0.9,15,24,False
0.9,10,7,False
0.9,40,200,False
0.95,50,44,False
0.9,46,20,False
0.95,100,1,False
0.95,85,51,False
0.9,4,36,False
0.9,13,40,False
0.95,15,70,False
0.8,28,48,False
0.95,4,21,False
0.95,84,108,False
0.95,75,225,False
0.8,20,16,False
0.95,50,248,False
0.95,14,27,False
0.8,20,20,True
0.9,11,2,False
0.8,4000,18000,False
0.95,142,20,False
0.9,400,130,False
0.9,1600,660,False
0.95,35,199,False
0.8,500,1500,False
0.9,31,119,False
0.9,40,20,False
0.95,46,552,False
0.9,105,210,False
0.9,2,1,False
0.95,550,220,False
0.9,2880,60,False
0.9,16,8,False
0.9,36,22,False
0.95,38,19,False
0.8,8,163,False
0.95,40,120,False
0.83,17,27,False
0.85,50,66,False
0.9,30,25,False
0.9,10,20,False
0.9,24,69,False
0.9,7,18,False
0.9,24,17,False
0.9,70,148,False
0.8,45,27,False
0.8,240,7680,False
0.8,200,140,False
0.85,2,15,False
0.9,0,125,False
0.9,42,9,False
0.95,1638,10,False
0.8,50,80,False
0.9,24,11,False
0.9,28,36,False
0.9,100,310,False
0.9,20000,520,False
0.9,12,100,False
0.95,45,117,False
0.9,25,91,False
0.8,140,45,False
0.9,900,1000,False
0.95,16,16,True
0.9,59,32,False
0.9,80,1600,False
0.95,72,72,True
0.8,8,5,False
0.8,50,30,False
0.8,20,2,False
0.9,190,770,False
0.9,17,50,False
0.8,500,1500,False
0.8,4,18,False
0.9,30,14,False
0.9,40,70,False
0.9,8,4,False
0.95,3,27,False
0.9,32,10,False
0.8,2500,2500,True
0.95,8,18,False
0.9,8,48,False
0.9,2520,6657,False
0.8,62,1110,False
0.8,90,80,False
0.95,52,52,True
0.95,94,96,False
0.8,30000,12000,False
0.9,12,3,False
0.9,21,21,True
0.95,37,65,False
0.9,20,2,False
0.9,2400,2800,False
0.95,60,78,False
0.9,4,33,False
0.9,22,27,False
0.9,20,160,False
0.9,5,13600,False
0.9,50,100,False
0.95,40,71,False
0.9,30,130,False
0.9,2,9,False
0.95,322,1591,False
0.83,5,245,False
0.9,5,20,False
0.9,17,12,False
0.8,400,80,False
0.8,12,5,False
0.9,240,20,False
0.9,50,306,False
0.9,230,50,False
0.9,3,8,False
0.9,5,30,False
0.85,340,25200,False
0.9,30,150,False
0.8,20,20,True
0.9,65,56,False
0.95,5,1740,False
0.9,180,300,False
0.9,464,354,False
0.9,270,472,False
0.9,30,2100,False
0.95,41,61,False
0.95,17,42,False
0.95,50,17600,False
0.9,24000,18000,False
0.85,300,60,False
0.9,10000,3000,False
0.9,3,9,False
0.85,31,12,False
0.8,560,476,False
0.9,32,80,False
0.95,8000,2600,False
0.8,4000,12,False
0.9,1,252,False
0.9,2020,30,False
0.9,300,1500,False
0.95,20,5,False
0.8,60,160,False
0.9,16,50,False
0.9,150,6,False
0.9,60,135,False
0.95,33,16,False
0.9,150,305,False
0.8,10,4,False
0.8,10,106,False
0.8,13,5,False
0.9,7,10,False
0.95,7,32,False
0.9,40,30,False
0.9,3,13,False
0.95,28,28,True
0.9,3,32,False
0.9,36,36,True
0.95,31,12,False
0.9,15,4,False
0.9,10000,50000,False
0.9,20,80,False
0.95,399,407,False
0.85,6000,2280,False
0.95,82,100,False
0.9,9,2100,False
0.9,210,155,False
0.9,40,35,False
0.8,140,80,False
0.9,58,36,False
0.8,13,1800,False
0.9,240,4680,False
0.8,40,4,False
0.95,1100,125,False
0.8,15,112,False
0.9,20,12,False
0.8,40,16,False
0.9,18,23,False
0.8,120000,250000,False
0.9,15,15,True
0.85,80,4,False
0.9,30,5,False
0.9,50,450,False
0.9,45,42,False
0.8,80,40,False
0.9,344,15,False
0.9,70,75,False
0.9,18,71,False
0.9,12,20,False
0.95,250,3,False
0.95,800,200,False
0.9,230,9200,False
0.9,9400,46000,False
0.9,25,40,False
0.9,30,9,False
0.9,128,4096,False
0.95,530,6318,False
0.95,21,31,False
0.9,42,480,False
0.95,20,120,False
0.9,12,168,False
0.95,10,11,False
0.9,21,76,False
0.9,6,10,False
0.95,150,750,False
0.95,60,7,False
0.95,32,22,False
0.85,4,4,True
0.9,2000,1900,False
0.95,45,240,False
0.9,116,4,False
0.9,10,10,True
0.95,14,90,False
0.8,2,3,False
0.95,24,26,False
0.9,7,60,False
0.9,12,9,False
0.9,10,8,False
0.95,30,245,False
0.8,15,15,True
0.95,6,5,False
0.9,10,23,False
0.8,100,80,False
0.9,30,125,False
0.8,100,350,False
0.9,8,8,True
0.9,10,4,False
0.9,1200,1320,False
0.9,48,96,False
0.95,2,3,False
0.9,1900,11,False
0.9,3,4,False
0.9,40,4,False
0.95,40,40,True
0.95,336,495,False
0.8,34,26,False
0.83,17,16,False
0.9,35,84,False
0.9,300,900,False
0.8,80,72,False
0.95,480,9,False
0.9,210,252,False
0.8,20,2,False
0.9,56,180,False
0.9,32,114,False
0.9,64,28,False
0.9,4,4,True
0.9,8,14,False
0.95,84,6,False
0.9,37,29,False
0.8,200,160,False
0.9,20,88,False
0.95,188,369,False
0.9,17,12,False
0.95,9,45,False
0.9,3,80,False
0.9,25,450,False
0.95,35,270,False
0.8,40,36,False
0.9,18,29,False
0.9,40,40,True
0.9,200,790,False
0.8,5000,1000,False
0.9,48,349,False
0.9,12,240,False
0.9,400,100000,False
0.95,256,29,False
0.95,17,8,False
0.95,106,86,False
0.95,400,168,False
0.8,5,6,False
0.8,30,6,False
0.95,140,2240,False
0.95,150,9000,False
0.9,27,59,False
0.95,8,9,False
0.9,15,135,False
0.9,1,55,False
0.9,35,46,False
0.95,7,12,False
0.9,3,27,False
0.9,320,440,False
0.8,60,90,False
0.8,20,4,False
0.95,6,50,False
0.8,240,240,True
0.9,40,9,False
0.9,396,297,False
0.8,110,226,False
0.95,20,30,False
0.9,2,3,False
0.9,3,4,False
0.8,80,25,False
0.9,21,54,False
0.9,4,4,True
0.9,1900,300,False
0.9,1000,10,False
0.9,10,26,False
0.95,15,6,False
0.8,20,12,False
0.95,20,30,False
0.95,3,3,True
0.8,20,10,False
0.9,10,10,True
0.95,10,72,False
0.95,800,1520,False
0.9,20,16,False
0.8,8,6,False
0.9,1400,1360,False
0.8,40,720,False
0.8,800,4000,False
0.8,15,900,False
0.9,30,750,False
0.9,10,14,False
0.95,21,36,False
0.9,14,14,True
0.9,16,22,False
0.9,520,960,False
0.8,10,15,False
0.9,2400,62400,False
0.95,24,3,False
0.95,5,210,False
0.9,24,5,False
0.95,15,450,False
0.8,638,1825,False
0.95,19,195,False
0.95,3,12,False
0.95,28,160,False
0.95,26,72,False
0.9,80,4800,False
0.9,4,2,False
0.8,175000,100000,False
0.9,1,2,False
0.95,12,96,False
0.9,66,64,False
0.9,108,9,False
0.8,200,700,False
0.9,10,22,False
0.8,300,300,True
0.9,0,100,False
0.9,160,240,False
0.95,12,12,True
0.95,493,145,False
0.9,60,63,False
0.95,14,28,False
0.9,2,8,False
0.8,350,1500,False
0.8,30,21,False
0.8,25,10,False
0.85,56,70,False
0.8,10,23,False
0.9,60,64,False
0.9,420,586,False
0.8,8,42,False
0.9,19,5,False
0.9,10,80,False
0.8,25,150,False
0.9,8,14,False
0.85,35,8,False
0.8,30,54,False
0.95,80,352,False
0.8,30,5,False
0.9,20,10,False
0.8,20,25,False
0.95,15,25,False
0.9,160,210,False
0.85,7,49,False
0.8,50,15,False
0.8,50,14,False
0.8,50,75,False
0.9,170,8,False
0.95,14,28000,False
0.95,35,14,False
0.95,90,9,False
0.9,150,210,False
0.9,22,78,False
0.9,600,8960,False
0.8,50,10,False
0.95,22,30,False
0.9,90,3,False
0.9,240,240,True
0.8,180,180,True
0.9,30,1,False
0.9,210,30,False
0.8,26,52,False
0.8,300,2500,False
0.9,120,70,False
0.9,5,11,False
0.9,2800,1200,False
0.95,350,920,False
0.9,9,5,False
0.8,50,75,False
0.95,104,67,False
0.95,42,54,False
0.9,32000,525,False
0.9,3,5,False
0.95,15,5,False
0.9,100,16,False
0.8,105,20,False
0.9,63,59,False
0.9,140,500,False
0.95,60,780,False
0.9,16,24,False
0.95,200,326,False
0.95,9000,9,False
0.95,3,90000,False
0.9,240,400,False
0.95,5,15,False
0.95,23,32,False
0.9,5,25,False
0.8,180,12,False
0.8,80,120,False
0.9,550,22,False
0.95,256,266,False
0.9,20,10,False
0.9,2,20,False
0.9,130,320,False
0.9,12,26,False
0.9,124,58,False
0.9,150,110,False
0.95,12,18,False
0.8,65,80,False
0.95,4,4,True
0.95,12,12,True
0.9,30,60,False
0.95,8,9,False
0.9,21,16,False
0.95,300,450,False
0.8,24,36,False
0.8,15,10,False
0.95,1125,900,False
0.9,2,12,False
0.95,1,300,False
0.9,13,60,False
0.9,30,540,False
0.9,5,3,False
0.9,10,520,False
0.9,30,8,False
0.9,360,760000,False
0.8,24,26,False
0.95,365,25550,False
0.9,3000,200,False
0.8,30,20,False
0.9,5,960,False
0.9,48,330,False
0.9,300,770,False
0.9,20,62,False
0.95,52,1300,False
0.85,80,1344,False
0.8,85,210,False
0.9,32,68,False
0.8,100,100,True
0.9,12,10,False
0.8,10,8,False
0.9,30,52,False
0.8,40,12,False
0.95,1000,16000,False
0.85,106,18,False
0.9,3,10800,False
0.95,1500,1,False
0.95,3,10,False
0.9,20,92,False
0.9,18,204,False
0.9,5,4,False
0.9,30,179,False
0.95,25,256,False
0.95,40,340,False
0.9,400,1840,False
0.9,0,980,False
0.95,34,33,False
0.9,13,20,False
0.8,200,1530,False
0.9,10,44,False
0.9,18,6000,False
0.9,10,12,False
0.9,12,14,False
0.95,28,296,False
0.85,5,3,False
0.9,8,9,False
0.9,1920,400,False
0.8,90,99000,False
0.9,81,82,False
0.9,62,6230,False
0.9,43,43,True
0.95,40,4,False
0.9,30000,22000,False
1.0,20,60,False
0.9,8,8,True
0.95,5,65,False
0.8,60,504,False
0.95,80,720,False
0.8,12,10,False
0.8,120,70,False
0.89,5,77,False
0.9,12,6,False
0.8,6,2,False
0.9,100,45,False
0.95,21,17,False
0.9,280,338,False
0.9,32,101,False
0.9,40,16,False
0.9,10,3,False
0.8,40,55,False
0.9,69,59,False
0.9,80,1800,False
0.9,40,500,False
0.95,52,26,False
0.8,160,100,False
0.9,11,14,False
0.9,30,160,False
0.9,10,11,False
0.9,32,16,False
0.8,50,245,False
0.9,250,650,False
0.9,30,234,False
0.95,9,4248,False
0.9,15,12,False
0.9,180,240,False
0.95,85,95,False
0.9,300,450,False
0.8,50,2000,False
0.95,30,11860,False
0.9,70,400,False
0.8,120,1600,False
0.9,10,4,False
0.9,210,36,False
0.95,36,150,False
0.85,14,32,False
0.95,1080,32,False
0.8,44000,9,False
0.9,45000,285,False
0.95,5000,270,False
0.95,10,3,False
0.95,80,74,False
0.8,54,40,False
0.8,5,2,False
0.9,40,80,False
0.95,3,3,True
0.9,30,30,True
0.9,20,6,False
0.8,30,8,False
0.9,640,7200,False
0.9,20,114,False
0.9,960,800,False
0.95,42,55,False
0.9,5000,9500,False
0.95,280,280,True
0.95,100,438,False
0.95,0,26,False
0.8,240,1000,False
0.8,660,1200,False
0.8,24,45,False
0.8,30,80,False
0.95,8,3,False
0.9,50,80,False
0.95,3000,2500,False
0.9,4600,4680,False
0.9,80,30,False
0.9,30,15,False
0.9,5,54,False
0.8,25,60,False
0.9,60,66,False
0.95,1264,1124,False
0.95,300,1200,False
0.8,30,20,False
0.85,23,10,False
0.95,95,13,False
0.95,12,9,False
0.9,150,125,False
0.85,370,1490,False
0.8,25,17,False
0.9,460,44,False
0.95,3,85,False
0.8,30,15,False
0.8,60,16,False
0.95,30,6,False
0.9,750,400,False
0.9,4,24,False
0.85,5,11,False
0.8,64,52,False
0.95,5,55,False
0.95,4,5,False
0.9,20,16,False
0.95,3,64,False
0.95,55,3,False
0.9,27,19,False
0.95,100,45,False
0.95,239,146,False
0.9,4,31,False
0.9,300,355,False
0.9,10,1530,False
0.9,100,400,False
0.9,7,35,False
0.9,50,9,False
0.95,80,5,False
0.9,130,320,False
0.95,5,874,False
0.9,24,588,False
0.9,40,53,False
0.9,50,55,False
0.9,30,17,False
0.9,20,400,False
0.9,24,52,False
0.9,15,22,False
0.9,4000,16800,False
0.8,2,17,False
0.95,24,84,False
0.95,30,4,False
0.95,70,70,True
0.95,24,7,False
0.95,260,370,False
0.9,50,50,True
0.9,70,35,False
0.9,50,90,False
0.9,13,15,False
0.9,130,205,False
0.9,210,525,False
0.95,16,4,False
0.9,41,10,False
0.9,40,96,False
0.9,23,168,False
0.95,200,3000,False
0.9,84,108,False
0.9,30,120,False
0.9,170,290,False
0.8,14,19,False
0.85,3500,1000,False
0.9,234,936,False
0.95,25,2,False
0.95,2,70,False
0.9,100,1200,False
0.9,74,41,False
0.8,240,11,False
0.9,100,12,False
0.8,10,60,False
0.9,1200,2400,False
0.95,75,450,False
0.9,24,9,False
0.9,26,25,False
0.83,27,7,False
0.8,24,18,False
0.8,75,200,False
0.95,90,300,False
0.8,100,2000,False
0.95,300,310,False
0.8,200,3000,False
0.9,60,1920,False
0.9,200,860,False
0.95,355,44,False
0.95,12,36,False
0.9,150,13,False
0.9,32,22,False
0.9,40,1244,False
0.9,40,60,False
0.9,100,20,False
0.95,24,4,False
0.9,5,20,False
0.9,240,60,False
0.8,20,18,False
0.8,120,275,False
0.85,83,75,False
0.9,320,235,False
0.9,0,50,False
0.9,9,42,False
0.95,7,5,False
0.85,15,8,False
0.9,1900,1900,True
0.95,100,240,False
1.0,50,3,False
0.9,5,75,False
0.9,80,25,False
0.9,20,10,False
0.9,30,22,False
0.9,20,14,False
0.9,17,26,False
0.95,36,36,True
0.85,18,7,False
0.95,10,35,False
0.9,2,3,False
0.9,50,5,False
0.8,15,41,False
0.95,140,124,False
0.8,40,20,False
0.95,1,21,False
0.9,80,57600,False
0.9,115,100,False
0.9,35,35,True
0.95,8,208,False
0.9,400,8640,False
0.85,109,46,False
0.9,2000,1000,False
0.8,30,19,False
0.95,3,40,False
0.8,4800,600,False
0.9,520,370,False
0.8,40,20,False
0.9,400,168,False
0.95,4,24,False
0.9,3150,1550,False
0.9,81,84,False
0.95,6,65,False
0.85,10,17,False
0.95,20,150,False
0.9,33,1,False
0.95,8,168,False
0.8,200,600,False
0.85,22,45,False
0.95,4000,5400,False
0.8,30,45,False
0.8,150,5,False
0.95,85,78,False
0.9,4,20,False
0.9,810,30,False
0.9,6,6,True
0.85,218,29,False
0.95,600,750,False
0.9,30,20,False
0.8,500,500,True
0.9,400,90000,False
0.95,260,260,True
0.95,25,31,False
0.95,26,14,False
0.9,40,112,False
0.95,60,9,False
0.9,2800,900,False
0.9,40,36,False
0.9,3,3,True
0.9,280,330,False
0.9,1,3,False
0.95,50,12,False
0.9,40,240,False
0.8,20,1,False
0.9,3,108,False
0.8,300,400,False
0.9,500,900,False
0.9,40,6,False
0.9,20,6,False
0.9,2,78,False
0.95,6,12,False
0.9,32,24,False
0.9,800,7600,False
0.9,158,130,False
0.9,258,18,False
0.9,14,6,False
0.9,33,330,False
0.9,140,64,False
0.9,80,75,False
0.9,3,6,False
0.9,10,5,False
0.95,58,84,False
0.8,1250,775,False
0.9,3,6,False
0.8,500,258,False
0.95,20,10,False
0.95,2000,4,False
0.95,18,9,False
0.95,45,83,False
0.95,60,60,True
0.9,1,3840,False
0.9,12,118,False
0.95,4083,3,False
0.9,5,4,False
0.9,1173,1158,False
0.9,900,280,False
0.8,20,17,False
0.95,40,60,False
0.8,10,25,False
0.95,130,13,False
0.85,40,10,False
0.95,200,2900,False
0.8,50,200,False
0.9,37,53,False
0.8,33,26,False
0.95,12,5,False
0.95,15,11,False
0.8,4,12,False
0.9,6,11,False
0.9,6,3,False
0.9,100,15,False
0.9,33,48,False
0.9,37,17,False
0.8,19,31,False
0.8,0,50,False
0.9,354,344,False
0.85,52,307,False
0.8,20000,20,False
0.9,30,90,False
0.9,10,6,False
0.8,10,2,False
0.8,20,20,True
0.95,4,37,False
0.9,23,74,False
0.8,80,90,False
0.9,30,200,False
0.9,10,370,False
0.9,864,1440,False
0.9,357,477,False
0.8,40,50,False
0.9,450,184,False
0.95,2,3,False
0.8,30,15,False
0.9,4,5,False
0.9,45,40,False
0.8,10,9,False
0.8,3500,3214,False
0.9,210,115,False
0.95,400,350,False
0.9,20,3,False
0.9,50,200,False
0.9,35,45,False
0.9,5,3,False
0.9,33,180,False
0.9,37,45,False
0.8,18,20,False
0.9,48,48,True
0.9,20,44,False
0.9,2,14,False
0.8,40,20000,False
0.8,18,33,False
0.95,4,31,False
0.9,40,8,False
0.9,50,109,False
0.9,24,44,False
0.9,24,60,False
0.9,300,150,False
0.8,60,45,False
0.8,80,20,False
0.8,20,8,False
0.9,3,4,False
0.95,8,28,False
0.9,12000,1860000,False
0.95,360,2160,False
0.95,360,420,False
0.9,240,237,False
0.95,20,55,False
0.8,2,1500,False
0.95,40,90,False
0.95,716,648,False
0.9,0,210,False
0.95,20,30,False
0.9,50,110,False
0.9,20,18,False
0.9,1000,294,False
0.9,40,18,False
0.9,780,920,False
0.8,120,100,False
0.9,30,55,False
0.95,18,6,False
0.9,180,108,False
0.8,12,114,False
0.8,20,135,False
0.9,150,250,False
0.95,30,78,False
0.8,120,60,False
0.9,80,190,False
0.9,25,35,False
0.95,102,5844,False
0.8,10,21,False
0.95,3,15,False
0.95,3,300,False
0.95,50,100,False
0.8,400,150,False
0.9,30,15,False
0.9,3200,500,False
0.9,5,50,False
0.95,78,61,False
0.8,2000,32000,False
0.95,62,116,False
0.95,92,43,False
0.95,15,264,False
0.9,4,14,False
